Code,Smiles
IS01204,COc1ccc(COC2CCC3(C)C(CCC4(C)C3C(=O)C=C3C5CC(C)(CCC5(C)CCC43C)C(O)=O)C2(C)C)cc1Br
IS01205,CC1(C)C(CCC2(C)C1CCC1(C)C2C(=O)C=C2C3CC(C)(CCC3(C)CCC12C)C(O)=O)OCc1c(Cl)cccc1Cl
IS01206,COc1c(O)c(C(C)=O)c(OC)c2ccoc12
IS01207,O=C(N1CCc2c(C1)[nH]c1ccccc21)c1ccc(cc1)-c1ccccc1
IS01208,O=C(N1CCNC1=O)N1CCc2c(C1)[nH]c1ccccc21
IS01210,FC(F)(F)c1ccc(Cl)c(c1)-c1ccc(o1)C(=O)N1CCc2c(C1)[nH]c1ccccc21
IS01211,O=C(N1CCc2c(C1)[nH]c1ccccc21)c1cc2ccccc2o1
IS01212,CN1CCN(CC1)C(=O)N1CCc2c(C1)[nH]c1ccccc21
IS01213,C(N1CCc2c(C1)[nH]c1ccccc21)c1ccncc1
IS01214,C(N1CCc2c(C1)[nH]c1ccccc21)c1c2ccccc2cc2ccccc12
IS01215,Clc1ccc(CN2CCc3c(C2)[nH]c2ccccc32)s1
IS01216,C(N1CCc2c(C1)[nH]c1ccccc21)c1ccc2ccccc2c1
IS01217,Fc1ccccc1C(=O)c1nccc2c3ccccc3[nH]c12
IS01218,Brc1ccccc1C(=O)c1nccc2c3ccccc3[nH]c12
IS01220,Clc1ccc(C(=O)c2nccc3c4ccccc4[nH]c23)c(Cl)c1Cl
IS01222,CC(C)OP(=O)(OC(C)C)C(=Cc1cccc2ccccc12)P(=O)(OC(C)C)OC(C)C
IS01223,COc1cc(OC)cc(C=C(P(=O)(OC(C)C)OC(C)C)P(=O)(OC(C)C)OC(C)C)c1
IS01224,COc1ccc(CNC(=O)c2ccc3[nH]c-4c(CC(=O)Nc5ccccc-45)c3c2)cc1
IS01225,CN(CCc1c[nH]c2ccccc12)C(=O)c1ccc(cc1)-c1ccccc1
IS01226,O=C(N1CCc2c(C1)[nH]c1ccccc21)c1ccccc1-c1ccccc1
IS01227,CCC1=C(O)C(=O)C=C(O)C1=O
IS01228,CCC1=C(O)C(=O)C(CN(C)C)=C(O)C1=O
IS01229,CCC1=C(O)C(=O)C(CN2CCCCC2)=C(O)C1=O
IS01230,CCC1=C(O)C(=O)C(CN2CCCC2)=C(O)C1=O
IS01231,CCC1=C(O)C(=O)C(CN2CCOCC2)=C(O)C1=O
IS01232,CCN(CC)CC1=C(O)C(=O)C(CC)=C(O)C1=O
IS01233,CCC1=C(O)C(=O)C(CN(C(C)C)C(C)C)=C(O)C1=O
IS01234,CCC1=C(O)C(=O)C(CN(c2ccccc2)c2ccccc2)=C(O)C1=O
IS01235,CCC1=C(O)C(=O)C(CN2CCC(CC2)c2ccccc2)=C(O)C1=O
IS01236,CCC1=C(O)C(=O)C(CN2CCN(C)CC2)=C(O)C1=O
IS01237,CCC1=C(O)C(=O)C(CN2CCN(Cc3ccc4OCOc4c3)CC2)=C(O)C1=O
IS01238,CCC1=C(O)C(=O)C(CN2CCN(CC2)c2ccc(O)cc2)=C(O)C1=O
IS01239,CCC1=C(O)C(=O)C(CN2CCC(C)CC2)=C(O)C1=O
IS01240,CCC1=C(O)C(=O)C(CN2CCC(Cc3ccccc3)CC2)=C(O)C1=O
IS01245,[H][C@]12OC(=O)c3c(CN(CC)CC)c(O)c(OC)c(O)c3[C@]1([H])O[C@H](CO)[C@@H](O)[C@@H]2O
IS01247,[H][C@]12OC(=O)c3c(CN(CCC)CCC)c(O)c(OC)c(O)c3[C@]1([H])O[C@H](CO)[C@@H](O)[C@@H]2O
IS01250,[H][C@]12OC(=O)c3c(CN(C)C)c(O)c(OC)c(O)c3[C@]1([H])O[C@H](CO)[C@@H](O)[C@@H]2O
IS01251,[H][C@]12OC(=O)c3c(CN(C)CC(O)=O)c(O)c(OC)c(O)c3[C@]1([H])O[C@H](CO)[C@@H](O)[C@@H]2O
IS01256,O=Cc1cccc(c1)-c1nc(NCCN2CCOCC2)nc(n1)N1CCOCC1
IS01257,C(CN1CCOCC1)Nc1nc(nc(n1)-c1cccc(CNc2ccccc2)c1)N1CCOCC1
IS01258,FC(F)(F)c1ccc(NCc2cccc(c2)-c2nc(NCCN3CCOCC3)nc(n2)N2CCOCC2)cc1
IS01259,FC(F)(F)c1cc(NCc2cccc(c2)-c2nc(NCCN3CCOCC3)nc(n2)N2CCOCC2)ccc1Cl
IS01260,Cc1ccc(NCc2cccc(c2)-c2nc(NCCN3CCOCC3)nc(n2)N2CCOCC2)cc1
IS01261,FC(F)(F)Oc1ccc(NCc2cccc(c2)-c2nc(NCCN3CCOCC3)nc(n2)N2CCOCC2)cc1
IS01262,O=Cc1cccc(c1)-c1nc(N2CCOCC2)c2oc3ncccc3c2n1
IS01263,COc1cccc(c1)-c1nc(N2CCOCC2)c2oc3ncccc3c2n1
IS01264,OCc1cccc(c1)-c1nc(N2CCOCC2)c2oc3ncccc3c2n1
IS01265,Fc1ccc(NCc2cccc(c2)-c2nc(N3CCOCC3)c3oc4ncccc4c3n2)cc1
IS01266,O=Cc1cccc(c1)-c1nc(N2CCOCC2)c2sccc2n1
IS01267,CC(C)(O)c1cc2nc(nc(N3CCOCC3)c2s1)-c1cccc(C=O)c1
IS01268,Nc1nccc(n1)-c1c[nH]c2ncc(cc12)-c1ccc(OC(F)(F)F)cc1
IS01269,FC(F)(F)c1cccc(c1)-c1cnc2[nH]cc(-c3ccnc(NC4CC4)n3)c2c1
IS01270,Fc1ccc(cc1)-c1cnc2[nH]cc(-c3ccnc(NC4CC4)n3)c2c1
IS01271,Nc1nccc(n1)-c1c[nH]c2ncc(cc12)-c1cccc(c1)C(F)(F)F
IS01273,FC(F)(F)c1ccc(cc1)-c1cnc2[nH]cc(-c3ccnc(NC4CC4)n3)c2c1
IS01274,COc1cc(ccc1O)C1Oc2cc(ccc2OC1CO)-c1oc2cc(OCc3ccc(Cl)cc3)cc(O)c2c(=O)c1O
IS01275,COc1cc(ccc1OCc1ccc(F)cc1)C1Oc2cc(ccc2OC1CO)-c1oc2cc(OCc3ccc(F)cc3)cc(O)c2c(=O)c1O
IS01276,COc1cc(ccc1OCc1ccccc1)C1Oc2cc(ccc2OC1CO)-c1oc2cc(OCc3ccccc3)cc(O)c2c(=O)c1O
IS01278,COc1cc(ccc1OCC#C)C1Oc2cc(ccc2OC1CO)-c1oc2cc(OCC#C)cc(O)c2c(=O)c1O
IS01280,CN1CCC(C(O)C1)c1c(O)cc(O)c2c1oc(\C=C\c1c(F)c(F)c(F)c(F)c1F)cc2=O
IS01281,CN1CCC(C(O)C1)c1c(O)cc(O)c2c1oc(\C=C\c1ccc(Cl)cc1)cc2=O
IS01282,CN1CCC(C(O)C1)c1c(O)cc(O)c2c1oc(\C=C\c1c(Cl)cccc1Cl)cc2=O
IS01283,CN1CCC(C(O)C1)c1c(O)cc(O)c2c1oc(\C=C\c1cccc(F)c1)cc2=O
IS01284,CN1CCC(C(O)C1)c1c(O)cc(O)c2c1oc(\C=C\c1ccccc1Cl)cc2=O
IS01285,CN1CCC(C(O)C1)c1c(O)cc(O)c2c1oc(\C=C\c1ccccc1)cc2=O
IS01286,COC(=O)[C@@]1(C)C=CC[C@]2(C)C3CC=C4C5[C@@H](C)[C@H](C)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CCC12
IS01287,COC(=O)[C@@]1(C)C2OC2C[C@]2(C)C3CC=C4C5[C@@H](C)[C@H](C)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CCC12
IS01288,COC(=O)[C@@]1(C)C(O)C(C[C@@]2(C)C1CC[C@]1(C)C2CC=C2C3[C@@H](C)[C@H](C)CC[C@]3(C)CC[C@@]12C)Nc1ccccc1
IS01289,COC(=O)[C@@]1(C)C(O)C(C[C@@]2(C)C1CC[C@]1(C)C2CC=C2C3[C@@H](C)[C@H](C)CC[C@]3(C)CC[C@@]12C)Nc1ccc(OC)cc1
IS01290,COC(=O)[C@@]1(C)C(O)C(C[C@@]2(C)C1CC[C@]1(C)C2CC=C2C3[C@@H](C)[C@H](C)CC[C@]3(C)CC[C@@]12C)Nc1cccc(OC)c1
IS01291,COC(=O)[C@@]1(C)C(O)C(C[C@]2(C)C3CC=C4C5[C@@H](C)[C@H](C)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CCC12)Nc1ccc(C)cc1
IS01292,COC(=O)[C@@]1(C)C(O)C(C[C@@]2(C)C1CC[C@]1(C)C2CC=C2C3[C@@H](C)[C@H](C)CC[C@]3(C)CC[C@@]12C)Nc1cccc(C)c1
IS01293,COC(=O)[C@@]1(C)C(O)C(C[C@@]2(C)C1CC[C@]1(C)C2CC=C2C3[C@@H](C)[C@H](C)CC[C@]3(C)CC[C@@]12C)Nc1ccccc1C
IS01294,COC(=O)[C@@]1(C)C(O)C(C[C@@]2(C)C1CC[C@]1(C)C2CC=C2C3[C@@H](C)[C@H](C)CC[C@]3(C)CC[C@@]12C)Nc1ccc(F)cc1
IS01295,COC(=O)[C@@]1(C)C(O)C(C[C@@]2(C)C1CC[C@]1(C)C2CC=C2C3[C@@H](C)[C@H](C)CC[C@]3(C)CC[C@@]12C)Nc1cccc(F)c1
IS01296,COC(=O)[C@@]1(C)C(O)C(C[C@@]2(C)C1CC[C@]1(C)C2CC=C2C3[C@@H](C)[C@H](C)CC[C@]3(C)CC[C@@]12C)Nc1ccccc1F
IS01297,COC(=O)[C@@]1(C)C(O)C(C[C@@]2(C)C1CC[C@]1(C)C2CC=C2C3[C@@H](C)[C@H](C)CC[C@]3(C)CC[C@@]12C)Nc1ccc(Cl)cc1
IS01298,COC(=O)[C@@]1(C)C(O)C(C[C@@]2(C)C1CC[C@]1(C)C2CC=C2C3[C@@H](C)[C@H](C)CC[C@]3(C)CC[C@@]12C)Nc1ccccc1Cl
IS01299,COC(=O)[C@@]1(C)C(O)C(C[C@@]2(C)C1CC[C@]1(C)C2CC=C2C3[C@@H](C)[C@H](C)CC[C@]3(C)CC[C@@]12C)Nc1ccc(Br)cc1
IS01300,COC(=O)[C@@]1(C)C(O)C(C[C@@]2(C)C1CC[C@]1(C)C2CC=C2C3[C@@H](C)[C@H](C)CC[C@]3(C)CC[C@@]12C)Nc1ccc(OC(F)(F)F)cc1
IS01301,COC(=O)[C@@]1(C)[C@H](O)C(C[C@@]2(C)C1CC[C@]1(C)C2CC=C2C3[C@@H](C)[C@H](C)CC[C@]3(C)CC[C@@]12C)Nc1ccccc1C#N
IS01302,COC(=O)[C@@]1(C)[C@H](O)C(C[C@@]2(C)C1CC[C@]1(C)C2CC=C2C3[C@@H](C)[C@H](C)CC[C@]3(C)CC[C@@]12C)Nc1ccccc1C(O)=O
IS01303,CCOC(=O)c1ccc(NC2C[C@@]3(C)C(CC[C@]4(C)C3CC=C3C5[C@@H](C)[C@H](C)CC[C@]5(C)CC[C@@]43C)[C@](C)(C2O)C(=O)OC)cc1
IS01307,COC(=O)[C@@]1(C)C(O)C(C[C@@]2(C)C1CC[C@]1(C)C2CC=C2C3[C@@H](C)[C@H](C)CC[C@]3(C)CC[C@@]12C)Nc1cc(cc(c1)C(F)(F)F)C(F)(F)F
IS01308,COC(=O)[C@@]1(C)C(O)C(C[C@@]2(C)C1CC[C@]1(C)C2CC=C2C3[C@@H](C)[C@H](C)CC[C@]3(C)CC[C@@]12C)Nc1cccc(C)c1C
IS01309,COC(=O)[C@@]1(C)C(O)C(C[C@@]2(C)C1CC[C@]1(C)C2CC=C2C3[C@@H](C)[C@H](C)CC[C@]3(C)CC[C@@]12C)Nc1ccc(C)c(C)c1
IS01310,COC(=O)[C@@]1(C)C(O)C(C[C@@]2(C)C1CC[C@]1(C)C2CC=C2C3[C@@H](C)[C@H](C)CC[C@]3(C)CC[C@@]12C)Nc1ccc(F)c(F)c1
IS01311,COC(=O)[C@@]1(C)C(O)C(C[C@@]2(C)C1CC[C@]1(C)C2CC=C2C3[C@@H](C)[C@H](C)CC[C@]3(C)CC[C@@]12C)Nc1ccc(F)c(Cl)c1
IS01312,COC(=O)[C@]1(C)C2CC[C@]3(C)C(CC=C4C5[C@@H](C)[C@H](C)CC[C@]5(C)CC[C@@]34C)[C@@]2(C)C\C(=C\c2ccccc2F)C1=O
IS01313,COC(=O)[C@]1(C)C2CC[C@]3(C)C(CC=C4C5[C@@H](C)[C@H](C)CC[C@]5(C)CC[C@@]34C)[C@@]2(C)C\C(=C\c2ccc(Cl)cc2Cl)C1=O
IS01314,COC(=O)[C@]1(C)C2CC[C@]3(C)C(CC=C4C5[C@@H](C)[C@H](C)CC[C@]5(C)CC[C@@]34C)[C@@]2(C)C\C(=C\c2ccc(F)c(Br)c2)C1=O
IS01315,COC(=O)[C@]1(C)C2CC[C@]3(C)C(CC=C4C5[C@@H](C)[C@H](C)CC[C@]5(C)CC[C@@]34C)[C@@]2(C)C\C(=C\c2ccco2)C1=O
IS01316,COC(=O)[C@]1(C)C2CC[C@]3(C)C(CC=C4C5[C@@H](C)[C@H](C)CC[C@]5(C)CC[C@@]34C)[C@@]2(C)C\C(=C\c2cc(OC)cc(OC)c2)C1=O
IS01317,COC(=O)[C@]1(C)C2CC[C@]3(C)C(CC=C4C5[C@@H](C)[C@H](C)CC[C@]5(C)CC[C@@]34C)[C@@]2(C)C\C(=C\c2ccncc2)C1=O
IS01319,COC(=O)[C@]1(C)C2CC[C@]3(C)C(CC=C4C5[C@@H](C)[C@H](C)CC[C@]5(C)CC[C@@]34C)[C@@]2(C)C\C(=C\c2cc(cc(c2)C(F)(F)F)C(F)(F)F)C1=O
IS01320,COC(=O)[C@]1(C)C2CC[C@]3(C)C(CC=C4C5[C@@H](C)[C@H](C)CC[C@]5(C)CC[C@@]34C)[C@@]2(C)C\C(=C\c2ccc(OC(F)(F)F)cc2)C1=O
IS01321,COC(=O)[C@]1(C)C2CC[C@]3(C)C(CC=C4C5[C@@H](C)[C@H](C)CC[C@]5(C)CC[C@@]34C)[C@@]2(C)C\C(=C\c2cccc(Br)c2)C1=O
IS01323,COC(=O)[C@]1(C)C2CC[C@]3(C)C(CC=C4C5[C@@H](C)[C@H](C)CC[C@]5(C)CC[C@@]34C)[C@@]2(C)C\C(=C\c2ccc(C)cc2)C1=O
IS01324,COC(=O)[C@]1(C)C2CC[C@]3(C)C(CC=C4C5[C@@H](C)[C@H](C)CC[C@]5(C)CC[C@@]34C)[C@@]2(C)C\C(=C\c2ccc(Cl)cc2)C1=O
IS01325,COC(=O)[C@]1(C)C2CC[C@]3(C)C(CC=C4C5[C@@H](C)[C@H](C)CC[C@]5(C)CC[C@@]34C)[C@@]2(C)C\C(=C\c2ccccc2Cl)C1=O
IS01326,COC(=O)[C@]1(C)C2CC[C@]3(C)C(CC=C4C5[C@@H](C)[C@H](C)CC[C@]5(C)CC[C@@]34C)[C@@]2(C)C\C(=C\c2ccc(F)cc2F)C1=O
IS01327,COC(=O)[C@]1(C)C2CC[C@]3(C)C(CC=C4C5[C@@H](C)[C@H](C)CC[C@]5(C)CC[C@@]34C)[C@@]2(C)C\C(=C\c2cc3ccccc3cn2)C1=O
IS01329,COC(=O)[C@]1(C)C2CC[C@]3(C)C(CC=C4C5[C@@H](C)[C@H](C)CC[C@]5(C)CC[C@@]34C)[C@@]2(C)C\C(=C\c2ccccn2)C1=O
IS01330,COC(=O)[C@]1(C)C2CC[C@]3(C)C(CC=C4C5[C@@H](C)[C@H](C)CC[C@]5(C)CC[C@@]34C)[C@@]2(C)C\C(=C\c2c(Cl)cccc2Cl)C1=O
IS01331,COC(=O)[C@]1(C)C2CC[C@]3(C)C(CC=C4C5[C@@H](C)[C@H](C)CC[C@]5(C)CC[C@@]34C)[C@@]2(C)C\C(=C\c2cccs2)C1=O
IS01332,CC(C)=CCC1CC23CC(CC=C(C)C)C(C)(C)C(CC=C(C)C)(C(=O)C(C(=O)c4ccc(OS(=O)(=O)c5ccc(cc5)C(C)(C)C)c(OS(=O)(=O)c5ccc(cc5)C(C)(C)C)c4)=C2OC1(C)C)C3=O
IS01333,CC(C)=CCC1CC23CC(CC=C(C)C)C(C)(C)C(CC=C(C)C)(C(=O)C(C(=O)c4ccc(OS(=O)(=O)c5ccc(C)cc5)c(OS(=O)(=O)c5ccc(C)cc5)c4)=C2OC1(C)C)C3=O
IS01334,CC(C)=CCC1CC23CC(CC=C(C)C)C(C)(C)C(CC=C(C)C)(C(=O)C(C(=O)c4ccc(OS(=O)(=O)c5ccc(Cl)cc5Cl)c(OS(=O)(=O)c5ccc(Cl)cc5Cl)c4)=C2OC1(C)C)C3=O
IS01335,CC(C)=CCC1CC23CC(CC=C(C)C)C(C)(C)C(CC=C(C)C)(C(=O)C(C(=O)c4ccc(OS(=O)(=O)c5ccc(Br)cc5)c(OS(=O)(=O)c5ccc(Br)cc5)c4)=C2OC1(C)C)C3=O
IS01336,CC(C)=CCC1CC23CC(CC=C(C)C)C(C)(C)C(CC=C(C)C)(C(=O)C(C(=O)c4ccc(OS(=O)(=O)c5cccc6OCCOc56)c(OS(=O)(=O)c5cccc6OCCOc56)c4)=C2OC1(C)C)C3=O
IS01337,CC(C)=CCC1CC23CC(CC=C(C)C)C(C)(C)C(CC=C(C)C)(C(=O)C(C(=O)c4ccc(OS(=O)(=O)c5ccc(cc5)C#N)c(OS(=O)(=O)c5ccc(cc5)C#N)c4)=C2OC1(C)C)C3=O
IS01338,CC(C)=CCC1CC23CC(CC=C(C)C)C(C)(C)C(CC=C(C)C)(C(=O)C(C(=O)c4ccc(OS(=O)(=O)c5ccc(cc5Br)C(F)(F)F)c(OS(=O)(=O)c5ccc(cc5Br)C(F)(F)F)c4)=C2OC1(C)C)C3=O
IS01339,CC(C)=CCC1CC23CC(CC=C(C)C)C(C)(C)C(CC=C(C)C)(C(=O)C(C(=O)c4ccc(OS(=O)(=O)c5cc(cc(c5)C(F)(F)F)C(F)(F)F)c(OS(=O)(=O)c5cc(cc(c5)C(F)(F)F)C(F)(F)F)c4)=C2OC1(C)C)C3=O
IS01340,Nc1ccc(cc1)S(=O)(=O)N(c1ccccc1)c1ccnc2ccc(cc12)-c1ccc(O)cc1
IS01341,Oc1ccc(cc1)-c1ccc2nccc(N(c3ccccc3)S(=O)(=O)c3ccc(F)cc3F)c2c1
IS01342,Oc1ccccc1NC(=O)C(F)(F)F
IS01343,Oc1cc(CC#N)ccc1NC(=O)C(F)(F)F
IS01344,N#Cc1ccc(cc1)-c1ccc2nccc(Nc3ccccc3)c2c1
IS01346,Oc1ccc(cc1)-c1ccc2nccc(N(c3ccccc3)S(=O)(=O)c3ccc(cc3)C#N)c2c1
IS01347,Oc1ccc(cc1)-c1ccc2nccc(N(c3ccccc3)S(=O)(=O)c3ccc(F)cc3)c2c1
IS01348,CNC(=O)CC1(CCC(CC1)C(C)(C)C)NC(=O)CC1(CNC(=O)OC(C)(C)C)CCCCC1
IS01349,CNC(=O)CC1(CCCCC1)NC(=O)c1cccc(NC(=O)OC(C)(C)C)c1
IS01350,CNC(=O)CC1(CCCCC1)NC(=O)CCCNC(=O)OC(C)(C)C
IS01351,CNC(=O)CCNC(=O)CC1(CNC(=O)OC(C)(C)C)CCCCC1
IS01352,CNC(=O)CC1(CCC(CC1)C(C)(C)C)NC(=O)c1cccc(NC(=O)OC(C)(C)C)c1
IS01353,COC(=O)CC1(CCCCC1)NC(=O)C(CC(C)C)NC(=O)OC(C)(C)C
IS01354,COC(=O)CC1(CCCCC1)NC(=O)C(CC(C)C)NC(=O)CC1(CCCCC1)NC(=O)C(CC(C)C)NC(=O)OC(C)(C)C
IS01356,CCC1CCC(CC(=O)OC)(CC1)NC(=O)c1cnccn1
IS01357,O=C(CC1(CNC(=O)c2cnccn2)CCCCC1)NNC(=O)c1cnccn1
IS01358,O=C(CC1(CCCCC1)NC(=O)c1cnccn1)NNC(=O)c1cnccn1
IS01359,CC\C(\C=C\C(=O)C1CCC[C@H]1C(O)=O)=C/c1ccc2OCOc2c1
IS01360,CC\C(\C=C\C(=O)N1CCC(CC(=O)NC(C)(C)C(=O)OC)(CC1)NC(C)=O)=C/c1ccc2OCOc2c1
IS01361,COC(=O)CC1(CCN(Cc2ccccc2)CC1)NC(=O)\C=C\C=C\c1ccc2OCOc2c1
IS01362,Clc1ncnc2sc(Nc3ccccc3)nc12
IS01363,C1CN(CCO1)c1ncnc2sc(Nc3ccccc3)nc12
IS01364,C1CCN(CC1)c1ncnc2sc(Nc3ccccc3)nc12
IS01365,Clc1ccc(Nc2nc3c(Cl)ncnc3s2)cc1
IS01366,Clc1ncnc2sc(NC(=O)c3ccccc3)nc12
IS01367,Clc1ccc(Nc2nc3c(ncnc3s2)N2CCOCC2)cc1
IS01368,Clc1ccc(Nc2nc3c(ncnc3s2)N2CCCCC2)cc1
IS01369,COc1ccc(Nc2nc3c(Cl)ncnc3s2)cc1
IS01370,CCN(CC)c1ncnc2sc(Nc3ccc(Cl)cc3)nc12
IS01371,CN(C)c1ncnc2sc(Nc3ccc(Cl)cc3)nc12
IS01372,CN1CCN(CC1)c1ncnc2sc(Nc3ccc(Cl)cc3)nc12
IS01373,COc1cc2CC[C@H](NC(C)=O)c3cc(=O)c(Nc4ccc(Cl)c(c4)C(F)(F)F)ccc3-c2c(OC)c1OC
IS01374,Nc1ncnc2n(Cc3nc4cccc(F)c4c(=O)n3-c3ccccc3C(F)(F)F)cnc12
IS01375,Nc1ncnc2n(Cc3nc4cccc(F)c4c(=O)n3-c3ccccc3F)cnc12
IS01376,Cc1cccc2nc(Cn3cnc4c(N)ncnc34)n(-c3ccccc3C(F)(F)F)c(=O)c12
IS01377,Cc1cccc2nc(Cn3cnc4c(N)ncnc34)n(-c3ccc(cc3)C(F)(F)F)c(=O)c12
IS01378,Cc1cccc2nc(Cn3cnc4c(N)ncnc34)n(-c3ccc(F)c(Cl)c3)c(=O)c12
IS01379,Cc1ccc2c(c1)nc(Cn1cnc3c(N)ncnc13)n(-c1ccccc1C)c2=O
IS01380,Cc1cccc2nc(Cn3c(nc4c(N)ncnc34)-c3ccccc3)n(-c3ccccc3C(F)(F)F)c(=O)c12
IS01381,Cc1ccccc1-n1c(Cn2c(nc3c(N)ncnc23)-c2ccccc2)nc2cccc(C)c2c1=O
IS01382,Cc1cccc2nc(Cn3c(nc4c(N)ncnc34)-c3cccnc3)n(-c3ccccc3C(F)(F)F)c(=O)c12
IS01383,Cc1ccccc1-n1c(CSc2nnnn2-c2ccc(OC(F)(F)F)cc2)nc2cccc(C)c2c1=O
IS01385,Cc1ccccc1-n1c(Cn2cnc3c(N)ncnc23)nc2ccccc2c1=O
IS01386,Nc1ncnc2n(Cc3nc4ccccc4c(=O)n3-c3ccccc3C(F)(F)F)cnc12
IS01387,Cc1ccccc1-n1c(Cn2cc(nn2)-c2ccc(OC(F)(F)F)cc2)nc2cccc(C)c2c1=O
IS01388,Cc1ccccc1-n1c(Cn2cc(nn2)-c2ccccc2C(F)(F)F)nc2ccccc2c1=O
IS01389,Cc1ccccc1-n1c(Cn2cc(nn2)-c2cc(cc(c2)C(F)(F)F)C(F)(F)F)nc2ccccc2c1=O
IS01390,COc1ccc(cc1)S(=O)(=O)NCc1cn(Cc2nc3ccccc3c(=O)n2-c2ccccc2C)nn1
IS01391,Cc1ccccc1-n1c(Cn2cc(COc3cccc(F)c3)nn2)nc2ccccc2c1=O
IS01392,Cc1cccc(OCc2cn(Cc3nc4ccccc4c(=O)n3-c3ccccc3C)nn2)c1
IS01393,Cc1ccccc1-n1c(Cn2cc(CNS(=O)(=O)c3ccc(F)cc3F)nn2)nc2ccccc2c1=O
IS01394,Cc1ccccc1-n1c(Cn2cc(CNS(=O)(=O)c3ccccc3)nn2)nc2cccc(C)c2c1=O
IS01395,C1CCN(C1)c1ncnc2sc(Nc3ccccc3)nc12
IS01396,Cc1ccc(Nc2nc3c(Cl)ncnc3s2)cc1
IS01397,Clc1ncnc2sc(nc12)N(Cc1ccccc1)C(=S)NCc1ccccc1
IS01399,COc1ccc(Nc2nc3c(ncnc3s2)N2CCC[C@H]2CO)cc1
IS01401,Fc1cccc(F)c1Nc1nc2c(Cl)ncnc2s1
IS01402,Clc1ncnc2sc(Nc3cccc(Br)c3)nc12
IS01403,Fc1cccc(F)c1Nc1nc2c(ncnc2s1)N1CCCC1
IS01404,Cc1ccc(Nc2nc3c(ncnc3s2)N2CCCC2)cc1
IS01405,Cc1ccc(Nc2nc3c(ncnc3s2)N2CCC[C@H]2CO)cc1
IS01406,OC[C@@H]1CCCN1c1ncnc2sc(Nc3cccc(Br)c3)nc12
IS01407,COc1cc(Nc2nc3c(Cl)ncnc3s2)cc(OC)c1OC
IS01408,COc1cc(Nc2nc3c(ncnc3s2)N2CCCC2)cc(OC)c1OC
IS01409,COc1cc(Nc2nc3c(ncnc3s2)N2CCC[C@H]2CO)cc(OC)c1OC
IS01410,Clc1ncnc2sc(NCCN3CCOCC3)nc12
IS01411,CN1CC[C@H]([C@@H](O)C1)c1c(OCc2ccccc2)cc(O)c2c1oc(C)cc2=O
IS01412,COc1ccc(COc2cc(O)c3c(oc(C)cc3=O)c2[C@@H]2CCN(C)C[C@@H]2O)cc1
IS01413,CN1CC[C@H]([C@@H](O)C1)c1c(OCc2ccc(Br)cc2)cc(O)c2c1oc(C)cc2=O
IS01415,CN1CC[C@H]([C@@H](O)C1)c1c(OCc2nc3ccccc3[nH]2)cc(O)c2c1oc(C)cc2=O
IS01416,CN1CC[C@H]([C@@H](O)C1)c1c(OCC\C=C\c2ccccc2)cc(O)c2c1oc(C)cc2=O
IS01417,CN1CC[C@H]([C@@H](O)C1)c1c(OC(=O)c2ccco2)cc(O)c2c1oc(C)cc2=O
IS01418,CN1CC[C@H]([C@@H](O)C1)c1c(OC(=O)c2ccccc2C)cc(O)c2c1oc(C)cc2=O
IS01419,CN1CC[C@H]([C@@H](O)C1)c1c(OCc2cccs2)cc(O)c2c1oc(C)cc2=O
IS01420,CN1CC[C@H]([C@@H](O)C1)c1c(OCc2ccco2)cc(O)c2c1oc(C)cc2=O
IS01421,CCN(CC)Cc1c(O)c([C@@H]2CCN(C)C[C@@H]2O)c2oc(C)cc(=O)c2c1O
IS01422,CN1CC[C@H]([C@@H](O)C1)c1c(O)c(CN2CCC(CC2)N2CCCCC2)c(O)c2c1oc(C)cc2=O
IS01423,CN1CC[C@H]([C@@H](O)C1)c1c(O)c(CN2CCCC2)c(O)c2c1oc(C)cc2=O
IS01424,CN1CC[C@H]([C@@H](O)C1)c1c(O)c(CN2CCN(CC2)C(=O)OC(C)(C)C)c(O)c2c1oc(C)cc2=O
IS01425,CN1CC[C@H]([C@@H](O)C1)c1c(O)c(CN2CCCC2CO)c(O)c2c1oc(C)cc2=O
IS01426,CN1CC[C@H]([C@@H](O)C1)c1c(O)c(CN2CCC(Cc3ccccc3)CC2)c(O)c2c1oc(C)cc2=O
IS01427,CN1CC[C@H]([C@@H](O)C1)c1c(O)c(CN2CCOCC2)c(O)c2c1oc(C)cc2=O
IS01428,CN1CC[C@H]([C@@H](O)C1)c1c(O)c(CN2CCC(CC2)c2ccccc2)c(O)c2c1oc(C)cc2=O
IS01429,CN1CC[C@H]([C@@H](O)C1)c1c(O)c(CN2CCNCC2)c(O)c2c1oc(C)cc2=O
IS01430,CCOC(=O)CN1CCN(Cc2c(O)c([C@@H]3CCN(C)C[C@@H]3O)c3oc(C)cc(=O)c3c2O)CC1
IS01431,CC(C)N(Cc1c(O)c([C@@H]2CCN(C)C[C@@H]2O)c2oc(C)cc(=O)c2c1O)C(C)C
IS01432,CN1CC[C@H]([C@@H](O)C1)c1c(O)c(CN2CC(O)CC2C(O)=O)c(O)c2c1oc(C)cc2=O
