,Code,Smiles,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumBridgeheadAtoms,NumHAcceptors,NumHDonors,NumHeteroatoms,NumHeterocycles,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumSpiroAtoms,NumUnspecifiedAtomStereoCenters,Phi,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
1357,IS01625,COC(=O)c1ccc(NC(=O)COc2ccc(cc2)C(C)C)cc1,11.908177227681197,11.908177227681197,0.08355324074074089,-0.4156903916423216,0.8232052844380288,10.333333333333334,327.38000000000005,306.21200000000005,327.147058152,126,0,0.3373440310954274,-0.48377350346379866,0.48377350346379866,0.3373440310954274,1.0,1.625,2.1666666666666665,16.523518626523767,10.038435988270482,2.071398901424819,-2.094380808858033,2.1826353964665173,-2.197374783449879,5.9324057793635,-0.117635995972812,2.599650750562147,1.8533654669861965,668.9831792819195,17.526733258565955,14.036252365748634,14.036252365748634,11.49040230064194,7.703083479645579,7.703083479645579,5.629519494899746,5.629519494899746,3.506450962132139,3.506450962132139,2.1024004835476093,2.1024004835476093,-2.819999999999999,230225.07046978374,17.532554434128176,8.150418267949185,4.842830127967129,141.14308896904657,14.790514511606428,5.749511833283905,6.606881964512918,0.0,5.907179729351506,5.969305287951849,4.794537184071822,4.794537184071822,0.0,0.0,25.98020853630447,47.87955994862805,5.687386274683562,12.673249032974528,19.06280027574374,17.563871291986917,0.0,0.0,0.0,19.76538044554264,19.033468109796782,59.65783953108687,0.0,5.749511833283905,10.05365155780638,5.687386274683562,5.749511833283905,0.0,25.593164523093808,9.53140013787187,0.0,35.68682061300846,48.53093654769288,0.0,0.0,0.0,64.63,5.969305287951849,9.589074368143644,0.0,12.514061693864424,22.91825564582586,0.0,12.673249032974528,24.26546827384644,24.26546827384644,23.901125957187627,4.736862953800049,10.089478808606781,0.0,23.250863239842005,2.709881372302007,2.23694194925214,0.4173221341105192,14.150269879230917,0.0,4.1560963634446235,1.322479586544341,0.2631578947368421,24,1,5,0,0,0,1,2,0,2,0,0,4,1,5,0,6,0,0,0,0,0,5.954068830988824,2,3.6141000000000023,92.43720000000005,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1358,IS01626,CCOC(=O)c1ccc(NC(=O)COc2ccc(cc2)C(C)C)cc1,11.954499541730783,11.954499541730783,0.08268547214569955,-0.3809681694200988,0.773098702733928,10.4,341.40700000000004,318.22300000000007,341.162708216,132,0,0.3376097310699275,-0.48377350346379866,0.48377350346379866,0.3376097310699275,1.0,1.64,2.2,16.532335745740603,10.038435935793979,2.0776835224771064,-2.095494421655614,2.1828772553290516,-2.1976198531239115,5.932805681877184,-0.11763652976645432,2.6088447116205016,1.8419232843157838,683.8230989192236,18.2338400397525,14.743359146935182,14.743359146935182,11.99040230064194,8.290617104963076,8.290617104963076,5.858408051560035,5.858408051560035,3.5964874722278286,3.5964874722278286,2.1989770354307674,2.1989770354307674,-2.819999999999999,366323.5390269043,18.517680649097247,8.871888148889045,5.636433540391002,147.5080310834432,14.790514511606428,5.749511833283905,6.606881964512918,0.0,5.907179729351506,5.969305287951849,4.794537184071822,4.794537184071822,0.0,0.0,25.98020853630447,54.80329714831867,5.687386274683562,12.170333456209914,19.06280027574374,17.563871291986917,0.0,0.0,0.0,26.689117645233264,18.530552533032168,59.65783953108687,0.0,5.749511833283905,10.05365155780638,5.687386274683562,5.749511833283905,0.0,25.09024894632919,9.53140013787187,0.0,42.61055781269907,48.53093654769288,0.0,0.0,0.0,64.63,0.0,9.589074368143644,0.0,18.483366981816275,29.525137610338774,0.0,5.563451491696996,31.18920547353706,24.26546827384644,19.16426300338758,9.473725907600098,10.395694373345073,0.0,23.52843555389159,2.72386671180818,2.2607745031070148,0.4560300180650615,14.229066857588334,0.0,6.239465315528078,0.0,0.3,25,1,5,0,0,0,1,2,0,2,0,0,4,1,5,0,7,0,0,0,0,0,6.571471659825516,2,4.004200000000003,97.05420000000005,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1359,IS01627,CC(C)OC(=O)c1ccc(NC(=O)COc2ccc(cc2)C(C)C)cc1,11.997488522447036,11.997488522447036,0.08515103688399162,-0.3832829842349137,0.7481267160756999,10.692307692307692,355.4340000000001,330.2340000000001,355.17835828,138,0,0.33787614323114734,-0.48377350346379866,0.48377350346379866,0.33787614323114734,0.9230769230769231,1.5384615384615385,2.076923076923077,16.542066902789923,10.038435812934422,2.096772349851008,-2.102269624736687,2.1834516594280116,-2.1984948017791264,5.933278237520408,-0.11763748854644028,2.600342592436897,1.843234362036996,711.6385569005645,19.104083527755577,15.613602634938262,15.613602634938262,12.346244348298507,8.685237987956484,8.685237987956484,6.592001269846232,6.592001269846232,3.663795904109704,3.663795904109704,2.2666669101565247,2.2666669101565247,-2.819999999999999,499973.070933027,19.504010505712255,9.037757619952323,5.916930000732655,153.87297319783983,14.790514511606428,5.749511833283905,6.606881964512918,0.0,5.907179729351506,5.969305287951849,4.794537184071822,4.794537184071822,0.0,0.0,25.98020853630447,61.72703434800929,5.687386274683562,11.6674178794453,19.06280027574374,17.563871291986917,0.0,0.0,0.0,39.71682123267219,11.923670568519249,59.65783953108687,0.0,5.749511833283905,10.05365155780638,5.687386274683562,5.749511833283905,0.0,24.587333369564575,9.53140013787187,0.0,49.53429501238969,48.53093654769288,0.0,0.0,0.0,64.63,0.0,9.589074368143644,0.0,24.587333369564575,22.91825564582586,0.0,5.563451491696996,38.112942673227685,24.26546827384644,19.16426300338758,9.473725907600098,10.615821783813391,0.0,23.78184120127451,2.7326437179810195,2.2554895210586396,0.4499687404969691,14.255332517040808,-0.17256303147387153,7.748132216475197,0.0,0.3333333333333333,26,1,5,0,0,0,1,2,0,2,0,0,4,1,5,0,7,0,0,0,0,0,6.779712291062735,2,4.392700000000003,101.64920000000005,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1360,IS01628,CCCOC(=O)c1ccc(NC(=O)COc2ccc(cc2)C(C)C)cc1,11.993353995357964,11.993353995357964,0.08202546296296309,-0.363051502753432,0.7131958748191334,10.461538461538462,355.434,330.2340000000001,355.17835828,138,0,0.3376196537029217,-0.48377350346379866,0.48377350346379866,0.3376196537029217,1.0,1.6538461538461537,2.230769230769231,16.532853726231284,10.038435935249462,2.081391964089471,-2.0962770834276423,2.1830879274067962,-2.19771991839182,5.932874080017773,-0.11763659066937146,2.6502157427689514,1.8241832144740564,698.7084596487583,18.940946820939047,15.45046592812173,15.45046592812173,12.49040230064194,8.790617104963076,8.790617104963076,6.2738570621971546,6.2738570621971546,3.75833612277832,3.75833612277832,2.2626424622738006,2.2626424622738006,-2.819999999999999,606835.7999162634,19.504010505712255,9.608185382024125,5.916930000732655,153.87297319783983,14.790514511606428,5.749511833283905,6.606881964512918,0.0,5.907179729351506,5.969305287951849,4.794537184071822,4.794537184071822,0.0,0.0,32.903945735995094,54.300381571554055,5.687386274683562,12.170333456209914,19.06280027574374,17.563871291986917,0.0,0.0,0.0,33.10993926815927,18.530552533032168,59.65783953108687,0.0,5.749511833283905,10.05365155780638,5.687386274683562,5.749511833283905,0.0,25.09024894632919,9.53140013787187,0.0,49.031379435625084,48.53093654769288,0.0,0.0,0.0,64.63,0.0,9.589074368143644,0.0,18.483366981816275,29.525137610338774,6.4208216229260096,5.563451491696996,24.26546827384644,31.18920547353706,19.16426300338758,9.473725907600098,10.557347890767822,0.0,23.72617889640766,2.735039551314353,2.276012239972821,0.47712225404214104,14.286799283892194,0.7778551180065804,6.496978098929766,0.0,0.3333333333333333,26,1,5,0,0,0,1,2,0,2,0,0,4,1,5,0,8,0,0,0,0,0,7.20762110122421,2,4.394300000000003,101.67120000000006,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1361,IS01629,CCOC(=O)c1ccc(NC(=O)COc2cccc(C)c2)cc1,11.864260081749261,11.864260081749261,0.08027664750473185,-0.3813358450899724,0.8318835945277655,10.0,313.353,294.201,313.131408088,120,0,0.3376097310699275,-0.48376343405328504,0.48376343405328504,0.3376097310699275,1.0869565217391304,1.826086956521739,2.4782608695652173,16.532332853289752,10.179186484755892,2.074052970742036,-2.0834468695325397,2.1315346312286647,-2.197673071165663,5.932791994623296,-0.11763766119468673,2.5384300068260197,1.8623735998169013,658.6925954093845,16.656489770562878,13.166008877745556,13.166008877745556,11.07971869811898,7.34724143198901,7.34724143198901,4.951178772731024,4.951178772731024,3.0392591331502623,3.0392591331502623,1.9551529178313576,1.9551529178313576,-2.819999999999999,145472.34683118554,16.548798044728354,7.982784089506724,5.1421194202190845,134.77814685464998,14.790514511606428,5.749511833283905,6.606881964512918,0.0,5.907179729351506,5.969305287951849,4.794537184071822,4.794537184071822,0.0,0.0,12.13273413692322,55.8091283018479,5.687386274683562,12.170333456209914,19.06280027574374,17.563871291986917,0.0,0.0,0.0,13.847474399381248,18.530552533032168,59.65783953108687,0.0,5.749511833283905,10.05365155780638,5.687386274683562,5.749511833283905,0.0,25.09024894632919,9.53140013787187,6.923737199690624,22.845177367156435,48.53093654769288,0.0,0.0,0.0,64.63,0.0,9.589074368143644,0.0,18.483366981816275,23.60723156417738,5.563451491696996,0.0,37.255572541998674,25.122838405075456,5.316788604006331,9.473725907600098,10.328361086274493,0.0,23.39973031912218,2.7088703073822122,2.1057525369064183,0.0012566062587577864,14.002203918797221,0.0,3.953825225258723,0.0,0.2222222222222222,23,1,5,0,0,0,1,2,0,2,0,0,4,1,5,0,6,0,0,0,0,0,5.743716597039891,2,3.1892200000000015,87.70220000000003,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1362,IS01630,CC(C)OC(=O)c1ccc(NC(=O)COc2cccc(C)c2)cc1,11.907249062465514,11.907249062465514,0.08274221224302392,-0.3836506599047873,0.8237648912643452,10.333333333333334,327.38000000000005,306.21200000000005,327.147058152,126,0,0.33787614323114734,-0.48376343405328504,0.48376343405328504,0.33787614323114734,1.0833333333333333,1.7916666666666667,2.4166666666666665,16.542063857833245,10.176491048619871,2.0947358995559937,-2.095973101713224,2.1346690264234325,-2.198548048393953,5.933264107165795,-0.11763861941917088,2.528904166047438,1.8634146614869325,686.2331792819197,17.52673325856595,14.036252365748636,14.036252365748636,11.435560745775547,7.741862314982418,7.741862314982418,5.68477199101722,5.68477199101722,3.1065675650321376,3.1065675650321376,2.022842792557115,2.022842792557115,-2.819999999999999,198448.16771807455,17.532554434128176,8.150418267949185,5.426155605490637,141.14308896904657,14.790514511606428,5.749511833283905,6.606881964512918,0.0,5.907179729351506,5.969305287951849,4.794537184071822,4.794537184071822,0.0,0.0,12.13273413692322,62.73286550153852,5.687386274683562,11.6674178794453,19.06280027574374,17.563871291986917,0.0,0.0,0.0,26.875177986820173,11.923670568519249,59.65783953108687,0.0,5.749511833283905,10.05365155780638,5.687386274683562,5.749511833283905,0.0,24.587333369564575,9.53140013787187,6.923737199690624,29.76891456684706,48.53093654769288,0.0,0.0,0.0,64.63,0.0,9.589074368143644,0.0,24.587333369564575,17.000349599664464,5.563451491696996,0.0,44.179309741689295,25.122838405075456,5.316788604006331,9.473725907600098,10.548488496742813,0.0,23.6531359665051,2.7176473135550516,2.1003977561052087,-0.0031489079010300625,14.028359978854379,-0.170693185496265,5.459145914968079,0.0,0.2631578947368421,24,1,5,0,0,0,1,2,0,2,0,0,4,1,5,0,6,0,0,0,0,0,5.954068830988824,2,3.577720000000002,92.29720000000005,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1363,IS01631,COC(=O)c1ccc(NC(=O)COc2cccc(C)c2)cc1,11.817937767699673,11.817937767699673,0.08114441609977319,-0.41605806731219475,0.8622440436261017,9.909090909090908,299.326,282.19,299.115758024,114,0,0.3373440310954274,-0.48376343405328504,0.48376343405328504,0.3373440310954274,1.0909090909090908,1.8181818181818181,2.4545454545454546,16.523515879334425,10.18010215256569,2.06697596871661,-2.081235002200326,2.130345003187889,-2.197427901857978,5.9323924632067895,-0.11763712770831146,2.5285832013405365,1.8763898401117618,643.993457532804,15.94938298937633,12.458902096559008,12.458902096559008,10.57971869811898,6.759707806671513,6.759707806671513,4.722290216070736,4.722290216070736,2.9492226230545726,2.9492226230545726,1.8585763659481997,1.8585763659481997,-2.819999999999999,91393.11122925235,15.566609709836447,7.2634222670545645,4.3431828577675065,128.41320474025338,14.790514511606428,5.749511833283905,6.606881964512918,0.0,5.907179729351506,5.969305287951849,4.794537184071822,4.794537184071822,0.0,0.0,12.13273413692322,48.88539110215728,5.687386274683562,12.673249032974528,19.06280027574374,17.563871291986917,0.0,0.0,0.0,6.923737199690624,19.033468109796782,59.65783953108687,0.0,5.749511833283905,10.05365155780638,5.687386274683562,5.749511833283905,0.0,25.593164523093808,9.53140013787187,6.923737199690624,15.921440167465814,48.53093654769288,0.0,0.0,0.0,64.63,5.969305287951849,9.589074368143644,0.0,12.514061693864424,17.000349599664464,5.563451491696996,7.109797541277533,30.33183534230805,25.122838405075456,10.05365155780638,4.736862953800049,10.0221455215362,0.0,23.122158005072592,2.6948849678760394,2.0817705830137503,-0.03780495777075532,13.923735738625743,0.0,1.8730155229781298,1.3200946186683018,0.17647058823529413,22,1,5,0,0,0,1,2,0,2,0,0,4,1,5,0,5,0,0,0,0,0,5.13940270858972,2,2.799120000000001,83.08520000000004,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1364,IS01632,CCCOC(=O)c1ccc(NC(=O)COc2cccc(C)c2)cc1,11.903114535376442,11.903114535376442,0.07961663832199539,-0.3634191784233056,0.7895453680049487,10.083333333333334,327.38,306.21200000000005,327.147058152,126,0,0.3376196537029217,-0.48376343405328504,0.48376343405328504,0.3376196537029217,1.0833333333333333,1.8333333333333333,2.5,16.532850791575864,10.178459969734801,2.0781246161358236,-2.085037475473705,2.1324431270636297,-2.1977729924417195,5.932860276163414,-0.11763772206980311,2.584221197870329,1.8407959332931587,673.4394278558852,17.363596551749424,13.873115658932104,13.873115658932104,11.57971869811898,7.84724143198901,7.84724143198901,5.366627783368142,5.366627783368142,3.2011077837007536,3.2011077837007536,2.018818344674391,2.018818344674391,-2.819999999999999,241500.63938337797,17.532554434128176,8.718620864281684,5.426155605490637,141.14308896904657,14.790514511606428,5.749511833283905,6.606881964512918,0.0,5.907179729351506,5.969305287951849,4.794537184071822,4.794537184071822,0.0,0.0,19.056471336613843,55.306212725083284,5.687386274683562,12.170333456209914,19.06280027574374,17.563871291986917,0.0,0.0,0.0,20.268296022307258,18.530552533032168,59.65783953108687,0.0,5.749511833283905,10.05365155780638,5.687386274683562,5.749511833283905,0.0,25.09024894632919,9.53140013787187,6.923737199690624,29.265998990082444,48.53093654769288,0.0,0.0,0.0,64.63,0.0,9.589074368143644,0.0,18.483366981816275,23.60723156417738,11.984273114623004,0.0,30.33183534230805,32.046575604766076,5.316788604006331,9.473725907600098,10.49001460369724,0.0,23.59747366163825,2.720043146888385,2.1211106901985994,0.022676351598333255,14.059667247878854,0.7785911096390722,4.21042318846127,0.0,0.2631578947368421,24,1,5,0,0,0,1,2,0,2,0,0,4,1,5,0,7,0,0,0,0,0,6.369153953897677,2,3.579320000000002,92.31920000000005,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1365,IS01633,CCc1ccc(OCC(=O)Nc2ccc(cc2)C(=O)OC)cc1,11.856119614512473,11.856119614512473,0.07914210128495869,-0.41505925029689483,0.8325329474009008,10.0,313.35300000000007,294.201,313.131408088,120,0,0.3373440310954274,-0.4837735063843577,0.4837735063843577,0.3373440310954274,1.0,1.6521739130434783,2.217391304347826,16.523516896169944,10.15731628271842,2.067262272163061,-2.0819281777380376,2.132354760757253,-2.197245568116521,5.93238476489035,-0.11763549368894345,2.6006568317045704,1.849235795218172,641.4425954093845,16.656489770562878,13.166008877745556,13.166008877745556,11.117723500579764,7.320367978451334,7.320367978451334,4.903287304244297,4.903287304244297,3.2912847565949774,3.2912847565949774,1.9748286498161955,1.9748286498161955,-2.8199999999999994,162946.75444728156,16.548798044728354,7.982784089506724,4.845636199228879,134.77814685464998,14.790514511606428,5.749511833283905,6.606881964512918,0.0,5.907179729351506,5.969305287951849,4.794537184071822,4.794537184071822,0.0,0.0,19.056471336613843,48.382475525392664,5.687386274683562,12.673249032974528,19.06280027574374,17.563871291986917,0.0,0.0,0.0,13.344558822616634,19.033468109796782,59.65783953108687,0.0,5.749511833283905,10.05365155780638,5.687386274683562,5.749511833283905,0.0,25.593164523093808,15.95222176079788,0.0,22.845177367156435,48.53093654769288,0.0,0.0,0.0,64.63,5.969305287951849,9.589074368143644,0.0,12.514061693864424,17.000349599664464,6.4208216229260096,12.673249032974528,24.26546827384644,24.26546827384644,16.977388757497003,4.736862953800049,10.04763681833845,0.0,23.17853363593254,2.702823759133283,2.234114960870706,-0.031933980471588574,14.087329873109095,0.9606503540687847,1.9990160341410563,1.3218285448776745,0.2222222222222222,23,1,5,0,0,0,1,2,0,2,0,0,4,1,5,0,6,0,0,0,0,0,5.743716597039891,2,3.0531000000000015,87.72620000000003,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1366,IS01634,CCOC(=O)c1ccc(NC(=O)COc2ccc(CC)cc2)cc1,11.902441928562059,11.902441928562059,0.07827433268991713,-0.38033702807467207,0.7912517945552284,10.083333333333334,327.38000000000005,306.21200000000005,327.147058152,126,0,0.3376097310699275,-0.4837735063843577,0.4837735063843577,0.3376097310699275,0.9583333333333334,1.625,2.2083333333333335,16.532333987862096,10.157305183881,2.0743092658519804,-2.084036216785886,2.133463769858977,-2.1974915084780564,5.932784541464503,-0.11763602799420521,2.609965877649994,1.8378477998574674,656.189427855885,17.363596551749424,13.873115658932104,13.873115658932104,11.617723500579764,7.907901603768831,7.907901603768831,5.132175860904586,5.132175860904586,3.3813212666906662,3.3813212666906662,2.0714052016993527,2.0714052016993527,-2.819999999999999,259284.45014926099,17.532554434128176,8.718620864281684,5.122060340372473,141.14308896904657,14.790514511606428,5.749511833283905,6.606881964512918,0.0,5.907179729351506,5.969305287951849,4.794537184071822,4.794537184071822,0.0,0.0,19.056471336613843,55.306212725083284,5.687386274683562,12.170333456209914,19.06280027574374,17.563871291986917,0.0,0.0,0.0,20.268296022307258,18.530552533032168,59.65783953108687,0.0,5.749511833283905,10.05365155780638,5.687386274683562,5.749511833283905,0.0,25.09024894632919,15.95222176079788,0.0,29.76891456684706,48.53093654769288,0.0,0.0,0.0,64.63,0.0,9.589074368143644,0.0,18.483366981816275,23.60723156417738,6.4208216229260096,5.563451491696996,31.18920547353706,24.26546827384644,12.240525803696954,9.473725907600098,10.353852383076745,0.0,23.456105949982128,2.7168090986394557,2.257947514725581,0.007127583557924755,14.166126851466514,0.9608733752625562,4.081157243289103,0.0,0.2631578947368421,24,1,5,0,0,0,1,2,0,2,0,0,4,1,5,0,7,0,0,0,0,0,6.369153953897677,2,3.4432000000000027,92.34320000000004,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1367,IS01635,CCCCC(=C)c1ccc(CC(=C)CCc2ccc(CC)cc2)cc1,4.279266497691822,4.279266497691822,0.9670235733182161,0.9670235733182161,0.4040105684645476,10.64,332.531,300.27500000000003,332.250401024,132,0,-0.006968742553954238,-0.09951487543392552,0.09951487543392552,0.006968742553954238,0.76,1.36,1.96,14.077075914395063,9.96307214641386,2.0229789699208136,-2.091241754660013,2.2056760338944783,-1.938606682516868,5.629599092319064,0.8247935045245957,2.651138739477604,1.8195262491707027,670.9831792819194,18.07070333293597,15.982763184195939,15.982763184195939,12.117723500579764,9.635375097211124,9.635375097211124,7.000856873062862,7.000856873062862,4.846863172640342,4.846863172640342,3.0326117983435745,3.0326117983435745,-2.079999999999999,429484.47579537187,19.247457187279785,10.034250521732002,6.3811041530456185,153.85353874834837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.53020846726642,66.35184023441332,0.0,0.0,0.0,5.573104530069267,0.0,0.0,0.0,58.79322575986332,0.0,89.51571841174714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.26246486877803,0.0,61.78456685787326,67.26191244495915,0.0,5.573104530069267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.10410811463005,46.24165827277853,0.0,0.0,75.53628231427113,0.0,0.0,0.0,0.0,0.0,7.9872139466656,0.0,17.86669059175553,7.737974430627673,12.908121030951198,0.0,0.36,25,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,10,0,0,0,0,0,7.725352292939062,2,7.1839000000000075,111.98600000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
